window_size,unique_id,phase_id,grp,sdcor,tr_model
100,Pooled,6,Machine,0.05997117274949774,FALSE
100,Pooled,6,Residual,0.8648150905379784,FALSE
100,Pooled,7,Operator-Bullet-Machine,0,FALSE
100,Pooled,7,Bullet-Operator,0.23471597231769253,FALSE
100,Pooled,7,Operator-Machine,6.037320368240281e-5,FALSE
100,Pooled,7,Operator,0.08411384411593013,FALSE
100,Pooled,7,Bullet-Machine,6.419216316842132e-5,FALSE
100,Pooled,7,Bullet,0.7140654150143649,FALSE
100,Pooled,7,Machine,0.06592270130027607,FALSE
100,Pooled,7,Residual,0.8701206024297492,FALSE
100,Pooled,8,Operator-Bullet-Machine,0,FALSE
100,Pooled,8,Bullet-Operator,0.22122809763444856,FALSE
100,Pooled,8,Operator-Machine,0,FALSE
100,Pooled,8,Operator,0.09554915035571127,FALSE
100,Pooled,8,Bullet-Machine,5.100946386740987e-4,FALSE
100,Pooled,8,Bullet,0.7410622423969835,FALSE
100,Pooled,8,Machine,0.062116740326668925,FALSE
100,Pooled,8,Residual,0.8626632986385279,FALSE
100,Pooled,9,Operator-Bullet-Machine,0,FALSE
100,Pooled,9,Bullet-Operator,0.19798289379082887,FALSE
100,Pooled,9,Operator-Machine,0,FALSE
100,Pooled,9,Operator,0.09234209416594896,FALSE
100,Pooled,9,Bullet-Machine,0.019240629678073533,FALSE
100,Pooled,9,Bullet,0.7339581899904862,FALSE
100,Pooled,9,Machine,0.06666583785624088,FALSE
100,Pooled,9,Residual,0.8563126066008512,FALSE
100,Pooled,10,Operator-Bullet-Machine,2.802736188348288e-4,FALSE
100,Pooled,10,Bullet-Operator,0.2135777282622458,FALSE
100,Pooled,10,Operator-Machine,0.01995404191530142,FALSE
100,Pooled,10,Operator,0.08519914274951491,FALSE
100,Pooled,10,Bullet-Machine,0.029060923053427622,FALSE
100,Pooled,10,Bullet,0.7346195193815002,FALSE
100,Pooled,10,Machine,0.07088200628858501,FALSE
100,Pooled,10,Residual,0.8765798150218984,FALSE
100,Pooled,1,Operator-Bullet-Machine,3.286804588856482e-5,FALSE
100,Pooled,1,Bullet-Operator,0.20635630891278747,FALSE
100,Pooled,1,Operator-Machine,0.06426138112558938,FALSE
100,Pooled,1,Operator,0.0740002721320873,FALSE
100,Pooled,1,Bullet-Machine,0,FALSE
100,Pooled,1,Bullet,0.7169888963128495,FALSE
100,Pooled,1,Machine,0.07511367524731724,FALSE
100,Pooled,1,Residual,0.8732820518632237,FALSE
100,Pooled,2,Operator-Bullet-Machine,5.8355358338166593e-05,FALSE
100,Pooled,2,Bullet-Operator,0.20702076519744952,FALSE
100,Pooled,2,Operator-Machine,0.04544300716443607,FALSE
100,Pooled,2,Operator,0.07229270781486988,FALSE
100,Pooled,2,Bullet-Machine,0,FALSE
100,Pooled,2,Bullet,0.7055440615061188,FALSE
100,Pooled,2,Machine,0.07916604438729946,FALSE
100,Pooled,2,Residual,0.8721125298613709,FALSE
100,Pooled,3,Operator-Bullet-Machine,0,FALSE
100,Pooled,3,Bullet-Operator,0.2008642788680424,FALSE
100,Pooled,3,Operator-Machine,2.582947089146622e-5,FALSE
100,Pooled,3,Operator,0.10089974749528027,FALSE
100,Pooled,3,Bullet-Machine,0.03281962249465228,FALSE
100,Pooled,3,Bullet,0.6962174600071546,FALSE
100,Pooled,3,Machine,0.07419716059134457,FALSE
100,Pooled,3,Residual,0.8614803650151454,FALSE
100,Pooled,4,Operator-Bullet-Machine,1.0143118653387389e-4,FALSE
100,Pooled,4,Bullet-Operator,0.20323960281743952,FALSE
100,Pooled,4,Operator-Machine,6.432804115778777e-5,FALSE
100,Pooled,4,Operator,0.11403077972343773,FALSE
100,Pooled,4,Bullet-Machine,0.05181552275531271,FALSE
100,Pooled,4,Bullet,0.6719940298485552,FALSE
100,Pooled,4,Machine,0.07562122539415578,FALSE
100,Pooled,4,Residual,0.8638868255857132,FALSE
100,O-1,3,Operator-Bullet-Machine,0,TRUE
100,O-1,3,Operator-Machine,0.051580421017775324,TRUE
100,O-1,3,Bullet-Operator,0.12183911199271948,TRUE
100,O-1,3,Operator,0.06660669139974205,TRUE
100,O-1,3,Bullet-Machine,0.038050476794131156,TRUE
100,O-1,3,Machine,0.09653940794327832,TRUE
100,O-1,3,Bullet,0.24314662898763603,TRUE
100,O-1,3,Residual,0.3331880985941154,TRUE
100,O-1,4,Operator-Bullet-Machine,0,TRUE
100,O-1,4,Operator-Machine,0.04595546384698923,TRUE
100,O-1,4,Bullet-Operator,0.0991868276655168,TRUE
100,O-1,4,Operator,0.07233307719074755,TRUE
100,O-1,4,Bullet-Machine,0.04513395225307295,TRUE
100,O-1,4,Machine,0.08772603123563426,TRUE
100,O-1,4,Bullet,0.29024130646093554,TRUE
100,O-1,4,Residual,0.3417007991709409,TRUE
100,O-1,5,Operator-Bullet-Machine,2.7453907272190887e-4,TRUE
100,O-1,5,Operator-Machine,0.03916918657391278,TRUE
100,O-1,5,Bullet-Operator,0.07815224998951292,TRUE
100,O-1,5,Operator,0.08949261721768223,TRUE
100,O-1,5,Bullet-Machine,0.04277108582903596,TRUE
100,O-1,5,Machine,0.08760703379320729,TRUE
100,O-1,5,Bullet,0.299825484327855,TRUE
100,O-1,5,Residual,0.3323133443832222,TRUE
100,O-1,6,Operator-Bullet-Machine,0.04633075079536648,TRUE
100,O-1,6,Operator-Machine,0.02628178973279396,TRUE
100,O-1,6,Bullet-Operator,0.05196253119808513,TRUE
100,O-1,6,Operator,0.09801445126218497,TRUE
100,O-1,6,Bullet-Machine,0.03940075576725754,TRUE
100,O-1,6,Machine,0.09438967411403777,TRUE
100,O-1,6,Bullet,0.2636964162123438,TRUE
100,O-1,6,Residual,0.30420666074673947,TRUE
100,O-1,7,Operator-Bullet-Machine,0.03297656251427348,TRUE
100,O-1,7,Operator-Machine,0.042097689283036754,TRUE
100,O-1,7,Bullet-Operator,0.07088729472259704,TRUE
100,O-1,7,Operator,0.0909771395801791,TRUE
100,O-1,7,Bullet-Machine,0.03697353873531951,TRUE
100,O-1,7,Machine,0.09226702354352437,TRUE
100,O-1,7,Bullet,0.23827676603641734,TRUE
100,O-1,7,Residual,0.28841421730607364,TRUE
100,O-1,8,Operator-Bullet-Machine,7.225980659612588e-5,TRUE
100,O-1,8,Operator-Machine,0.04163726162980624,TRUE
100,O-1,8,Bullet-Operator,0.10564094164765894,TRUE
100,O-1,8,Operator,0.08136532932087517,TRUE
100,O-1,8,Bullet-Machine,0.036905633050733355,TRUE
100,O-1,8,Machine,0.07750306980684424,TRUE
100,O-1,8,Bullet,0.23971815101030222,TRUE
100,O-1,8,Residual,0.2952578301464135,TRUE
100,O-1,9,Operator-Bullet-Machine,4.1666875190987075e-5,TRUE
100,O-1,9,Operator-Machine,0.03090898423837784,TRUE
100,O-1,9,Bullet-Operator,0.13002646064848317,TRUE
100,O-1,9,Operator,0.06737874091248629,TRUE
100,O-1,9,Bullet-Machine,0.043727881316424716,TRUE
100,O-1,9,Machine,0.0674251312378446,TRUE
100,O-1,9,Bullet,0.23781870595205962,TRUE
100,O-1,9,Residual,0.3166902116994156,TRUE
100,O-1,10,Operator-Bullet-Machine,1.0366072862142018e-5,TRUE
100,O-1,10,Operator-Machine,0.04330447304706098,TRUE
100,O-1,10,Bullet-Operator,0.11092432466869283,TRUE
100,O-1,10,Operator,0.07042584930308851,TRUE
100,O-1,10,Bullet-Machine,0.044118176828357884,TRUE
100,O-1,10,Machine,0.08229791783670501,TRUE
100,O-1,10,Bullet,0.21662982669920447,TRUE
100,O-1,10,Residual,0.30906185492735083,TRUE
100,O-1,1,Operator-Bullet-Machine,5.035664712981589e-5,TRUE
100,O-1,1,Operator-Machine,0.060136959477114914,TRUE
100,O-1,1,Bullet-Operator,0.09099607285928184,TRUE
100,O-1,1,Operator,0.06947004063433403,TRUE
100,O-1,1,Bullet-Machine,0.03834808199736549,TRUE
100,O-1,1,Machine,0.10253474609573276,TRUE
100,O-1,1,Bullet,0.19872722403802076,TRUE
100,O-1,1,Residual,0.3199052335847065,TRUE
100,O-1,2,Operator-Bullet-Machine,0,TRUE
100,O-1,2,Operator-Machine,0.06142935783382486,TRUE
100,O-1,2,Bullet-Operator,0.09008510551225571,TRUE
100,O-1,2,Operator,0.07752412425190694,TRUE
100,O-1,2,Bullet-Machine,0.03273050957994006,TRUE
100,O-1,2,Machine,0.10710544829678363,TRUE
100,O-1,2,Bullet,0.2118380215576947,TRUE
100,O-1,2,Residual,0.31652729978538546,TRUE
100,O-4,9,Operator-Bullet-Machine,0.04640885172183754,TRUE
100,O-4,9,Operator-Machine,0.08834464872034041,TRUE
100,O-4,9,Bullet-Operator,0.10545099737121306,TRUE
100,O-4,9,Operator,0.056388940423503196,TRUE
100,O-4,9,Bullet-Machine,0.0025433064997596455,TRUE
100,O-4,9,Machine,0.06946882263624746,TRUE
100,O-4,9,Bullet,0.19147413397294585,TRUE
100,O-4,9,Residual,0.38226460753028896,TRUE
100,O-4,10,Operator-Bullet-Machine,2.2575003341265278e-4,TRUE
100,O-4,10,Operator-Machine,0.08839031595484455,TRUE
100,O-4,10,Bullet-Operator,0.10226548872370207,TRUE
100,O-4,10,Operator,0.05823435594320085,TRUE
100,O-4,10,Bullet-Machine,1.0877354670510566e-4,TRUE
100,O-4,10,Machine,0.06803856061304717,TRUE
100,O-4,10,Bullet,0.19213492139033814,TRUE
100,O-4,10,Residual,0.3995051451073322,TRUE
100,O-4,1,Operator-Bullet-Machine,0.008459163819972616,TRUE
100,O-4,1,Operator-Machine,0.08121441551760741,TRUE
100,O-4,1,Bullet-Operator,0.10041199139427227,TRUE
100,O-4,1,Operator,0.06747133379945632,TRUE
100,O-4,1,Bullet-Machine,0,TRUE
100,O-4,1,Machine,0.053984744008042825,TRUE
100,O-4,1,Bullet,0.1785248179634705,TRUE
100,O-4,1,Residual,0.4141742727034077,TRUE
100,O-4,2,Operator-Bullet-Machine,0.019425124359975048,TRUE
100,O-4,2,Operator-Machine,0.05735158898900405,TRUE
100,O-4,2,Bullet-Operator,0.10388473840238426,TRUE
100,O-4,2,Operator,0.07119488036679858,TRUE
100,O-4,2,Bullet-Machine,0,TRUE
100,O-4,2,Machine,0.04111666915350927,TRUE
100,O-4,2,Bullet,0.1519083070104476,TRUE
100,O-4,2,Residual,0.41478717304218454,TRUE
100,O-4,3,Operator-Bullet-Machine,1.5413172683185033e-4,TRUE
100,O-4,3,Operator-Machine,0.060504691272344556,TRUE
100,O-4,3,Bullet-Operator,0.10239662356334976,TRUE
100,O-4,3,Operator,0.06022768655045834,TRUE
100,O-4,3,Bullet-Machine,0.025668693861367456,TRUE
100,O-4,3,Machine,0.0488157046440636,TRUE
100,O-4,3,Bullet,0.11611466965670535,TRUE
100,O-4,3,Residual,0.39259430336419127,TRUE
100,O-4,4,Operator-Bullet-Machine,1.3514964340668722e-5,TRUE
100,O-4,4,Operator-Machine,0.06502352930481192,TRUE
100,O-4,4,Bullet-Operator,0.10369885712715386,TRUE
100,O-4,4,Operator,0.05679203945431192,TRUE
100,O-4,4,Bullet-Machine,0.013452818331590247,TRUE
100,O-4,4,Machine,0.06121236324401008,TRUE
100,O-4,4,Bullet,0.11773624268890409,TRUE
100,O-4,4,Residual,0.36851529507257647,TRUE
100,O-4,5,Operator-Bullet-Machine,0,TRUE
100,O-4,5,Operator-Machine,0.07152491340641555,TRUE
100,O-4,5,Bullet-Operator,0.09959887029021194,TRUE
100,O-4,5,Operator,0.07247042682480957,TRUE
100,O-4,5,Bullet-Machine,7.242004565259565e-6,TRUE
100,O-4,5,Machine,0.048387558445343544,TRUE
100,O-4,5,Bullet,0.14280414848629927,TRUE
100,O-4,5,Residual,0.3540448626478548,TRUE
100,O-4,6,Operator-Bullet-Machine,0,TRUE
100,O-4,6,Operator-Machine,0.07978311644865954,TRUE
100,O-4,6,Bullet-Operator,0.08253590784934889,TRUE
100,O-4,6,Operator,0.07670586343200778,TRUE
100,O-4,6,Bullet-Machine,9.023208806165164e-5,TRUE
100,O-4,6,Machine,0.03490104689402391,TRUE
100,O-4,6,Bullet,0.15277241973835695,TRUE
100,O-4,6,Residual,0.38277944442431194,TRUE
100,O-4,7,Operator-Bullet-Machine,1.2791457239450313e-4,TRUE
100,O-4,7,Operator-Machine,0.07448133661403716,TRUE
100,O-4,7,Bullet-Operator,0.07537564034445703,TRUE
100,O-4,7,Operator,0.06822698526309827,TRUE
100,O-4,7,Bullet-Machine,9.56175228893048e-5,TRUE
100,O-4,7,Machine,0.0507868807318356,TRUE
100,O-4,7,Bullet,0.1568972175337059,TRUE
100,O-4,7,Residual,0.4359730238950419,TRUE
100,O-4,8,Operator-Bullet-Machine,0.01292947556227576,TRUE
100,O-4,8,Operator-Machine,0.07692541429276133,TRUE
100,O-4,8,Bullet-Operator,0.09994136762078788,TRUE
100,O-4,8,Operator,0.06564531410759887,TRUE
100,O-4,8,Bullet-Machine,0.012898927032882122,TRUE
100,O-4,8,Machine,0.06099073545517823,TRUE
100,O-4,8,Bullet,0.17896906082436462,TRUE
100,O-4,8,Residual,0.3907882324619475,TRUE
100,O-6,4,Operator-Bullet-Machine,0.0015769614421682013,TRUE
100,O-6,4,Operator-Machine,0.014243251843239768,TRUE
100,O-6,4,Bullet-Operator,0.003459422329034313,TRUE
100,O-6,4,Operator,0.10959314024420928,TRUE
100,O-6,4,Bullet-Machine,0,TRUE
100,O-6,4,Machine,0,TRUE
100,O-6,4,Bullet,0.34856985031989257,TRUE
100,O-6,4,Residual,0.4185866323223623,TRUE
100,O-6,5,Operator-Bullet-Machine,0.0033920140983280376,TRUE
100,O-6,5,Operator-Machine,0.010772843184981647,TRUE
100,O-6,5,Bullet-Operator,0.10043334334061822,TRUE
100,O-6,5,Operator,0.016595802263296017,TRUE
100,O-6,5,Bullet-Machine,0,TRUE
100,O-6,5,Machine,4.709254470304523e-5,TRUE
100,O-6,5,Bullet,0.27734485079004584,TRUE
100,O-6,5,Residual,0.3934643614336264,TRUE
100,O-6,6,Operator-Bullet-Machine,0.00939817585778046,TRUE
100,O-6,6,Operator-Machine,0.032314438465782885,TRUE
100,O-6,6,Bullet-Operator,0.03491126129043078,TRUE
100,O-6,6,Operator,0.07759270689079534,TRUE
100,O-6,6,Bullet-Machine,0.0335451265615869,TRUE
100,O-6,6,Machine,2.481424294071815e-4,TRUE
100,O-6,6,Bullet,0.311248122585624,TRUE
100,O-6,6,Residual,0.35230024985582986,TRUE
100,O-6,7,Operator-Bullet-Machine,1.1288025394355888e-4,TRUE
100,O-6,7,Operator-Machine,5.26168254823411e-5,TRUE
100,O-6,7,Bullet-Operator,0.044555321666773194,TRUE
100,O-6,7,Operator,0.06515490717881034,TRUE
100,O-6,7,Bullet-Machine,0.05380275832990551,TRUE
100,O-6,7,Machine,0.034308502905795894,TRUE
100,O-6,7,Bullet,0.30173256033838003,TRUE
100,O-6,7,Residual,0.3282119657321247,TRUE
100,O-6,8,Operator-Bullet-Machine,8.20866597081894e-5,TRUE
100,O-6,8,Operator-Machine,0,TRUE
100,O-6,8,Bullet-Operator,0.05243254320747176,TRUE
100,O-6,8,Operator,0.03806166347958959,TRUE
100,O-6,8,Bullet-Machine,0.02289581247715049,TRUE
100,O-6,8,Machine,0.05197927969534172,TRUE
100,O-6,8,Bullet,0.2597574804665257,TRUE
100,O-6,8,Residual,0.34794655167833416,TRUE
100,O-6,9,Operator-Bullet-Machine,0,TRUE
100,O-6,9,Operator-Machine,3.7505413210416305e-4,TRUE
100,O-6,9,Bullet-Operator,0.0027378853912769026,TRUE
100,O-6,9,Operator,0.048367293638022606,TRUE
100,O-6,9,Bullet-Machine,0.03745896072406501,TRUE
100,O-6,9,Machine,0.04052825717949565,TRUE
100,O-6,9,Bullet,0.4600560382323885,TRUE
100,O-6,9,Residual,0.3667849312416629,TRUE
100,O-6,10,Operator-Bullet-Machine,0.04037654998836861,TRUE
100,O-6,10,Operator-Machine,0,TRUE
100,O-6,10,Bullet-Operator,0.009173980954018838,TRUE
100,O-6,10,Operator,0.04461517604744232,TRUE
100,O-6,10,Bullet-Machine,0.03505885951536994,TRUE
100,O-6,10,Machine,0.05338404698572528,TRUE
100,O-6,10,Bullet,0.4607519391268009,TRUE
100,O-6,10,Residual,0.3682615391600134,TRUE
100,O-6,1,Operator-Bullet-Machine,0.043409277546187834,TRUE
100,O-6,1,Operator-Machine,6.726058312389293e-4,TRUE
100,O-6,1,Bullet-Operator,0.062009275438896214,TRUE
100,O-6,1,Operator,4.8319914305918333e-4,TRUE
100,O-6,1,Bullet-Machine,0.04498177902161345,TRUE
100,O-6,1,Machine,0.055469912010357114,TRUE
100,O-6,1,Bullet,0.3890357147454679,TRUE
100,O-6,1,Residual,0.3627877166001714,TRUE
100,O-6,2,Operator-Bullet-Machine,0.013821734437764095,TRUE
100,O-6,2,Operator-Machine,0.01766440088176075,TRUE
100,O-6,2,Bullet-Operator,0.073020751924187,TRUE
100,O-6,2,Operator,0.006770648398555283,TRUE
100,O-6,2,Bullet-Machine,0.007344015894231275,TRUE
100,O-6,2,Machine,0.05715723461581044,TRUE
100,O-6,2,Bullet,0.148763262052211,TRUE
100,O-6,2,Residual,0.3751799519569521,TRUE
100,O-6,3,Operator-Bullet-Machine,0.025149538256299644,TRUE
100,O-6,3,Operator-Machine,0.006284650734902777,TRUE
100,O-6,3,Bullet-Operator,0.02874439725025248,TRUE
100,O-6,3,Operator,0.08026656326856357,TRUE
100,O-6,3,Bullet-Machine,1.399851581670444e-5,TRUE
100,O-6,3,Machine,0.009817254858012827,TRUE
100,O-6,3,Bullet,0.3331094587978246,TRUE
100,O-6,3,Residual,0.4085835698456901,TRUE
100,Pooled,3,Operator-Bullet-Machine,3.704829623327941e-5,TRUE
100,Pooled,3,Bullet-Operator,0.15661157752838747,TRUE
100,Pooled,3,Operator-Machine,2.2719546068431278e-5,TRUE
100,Pooled,3,Operator,0.0503198930553541,TRUE
100,Pooled,3,Bullet-Machine,0.011323652474149714,TRUE
100,Pooled,3,Bullet,0.4601514146509377,TRUE
100,Pooled,3,Machine,0.07869448884621859,TRUE
100,Pooled,3,Residual,0.4906662962354546,TRUE
100,Pooled,4,Operator-Bullet-Machine,0,TRUE
100,Pooled,4,Bullet-Operator,0.1621437018841205,TRUE
100,Pooled,4,Operator-Machine,0,TRUE
100,Pooled,4,Operator,0.05153323865693315,TRUE
100,Pooled,4,Bullet-Machine,8.365965418017855e-5,TRUE
100,Pooled,4,Bullet,0.4232417235606296,TRUE
100,Pooled,4,Machine,0.0789097442138528,TRUE
100,Pooled,4,Residual,0.4745496628331292,TRUE
100,Pooled,5,Operator-Bullet-Machine,9.482445382931253e-6,TRUE
100,Pooled,5,Bullet-Operator,0.1634954005262487,TRUE
100,Pooled,5,Operator-Machine,6.328685030052113e-5,TRUE
100,Pooled,5,Operator,0.05692422710430145,TRUE
100,Pooled,5,Bullet-Machine,5.0241177279402755e-5,TRUE
100,Pooled,5,Bullet,0.3830343697774602,TRUE
100,Pooled,5,Machine,0.07538562455074443,TRUE
100,Pooled,5,Residual,0.4589941091426556,TRUE
100,Pooled,6,Operator-Bullet-Machine,0,TRUE
100,Pooled,6,Bullet-Operator,0.17316039705108185,TRUE
100,Pooled,6,Operator-Machine,0,TRUE
100,Pooled,6,Operator,0.05867230424643002,TRUE
100,Pooled,6,Bullet-Machine,0,TRUE
100,Pooled,6,Bullet,0.37486180891561893,TRUE
100,Pooled,6,Machine,0.07255110925438225,TRUE
100,Pooled,6,Residual,0.4601374077092606,TRUE
100,Pooled,7,Operator-Bullet-Machine,0,TRUE
100,Pooled,7,Bullet-Operator,0.16073943035355745,TRUE
100,Pooled,7,Operator-Machine,0,TRUE
100,Pooled,7,Operator,0.052937007384748394,TRUE
100,Pooled,7,Bullet-Machine,0,TRUE
100,Pooled,7,Bullet,0.4002427794272408,TRUE
100,Pooled,7,Machine,0.07546596498108527,TRUE
100,Pooled,7,Residual,0.4661469623415034,TRUE
100,Pooled,8,Operator-Bullet-Machine,4.279301097159761e-5,TRUE
100,Pooled,8,Bullet-Operator,0.16440857763745695,TRUE
100,Pooled,8,Operator-Machine,0.0010598988496418986,TRUE
100,Pooled,8,Operator,0.05269347862501544,TRUE
100,Pooled,8,Bullet-Machine,2.5311659901954457e-5,TRUE
100,Pooled,8,Bullet,0.4393871042828501,TRUE
100,Pooled,8,Machine,0.07097292110187646,TRUE
100,Pooled,8,Residual,0.45885355160653907,TRUE
100,Pooled,9,Operator-Bullet-Machine,0.02279532211165374,TRUE
100,Pooled,9,Bullet-Operator,0.14573945459415028,TRUE
100,Pooled,9,Operator-Machine,0.030699940211322677,TRUE
100,Pooled,9,Operator,0.053104805314323066,TRUE
100,Pooled,9,Bullet-Machine,2.198463738207038e-4,TRUE
100,Pooled,9,Bullet,0.45820639365677585,TRUE
100,Pooled,9,Machine,0.07310455452632374,TRUE
100,Pooled,9,Residual,0.45648452047029825,TRUE
100,Pooled,10,Operator-Bullet-Machine,0,TRUE
100,Pooled,10,Bullet-Operator,0.1528493955734055,TRUE
100,Pooled,10,Operator-Machine,0,TRUE
100,Pooled,10,Operator,0.06378264604898078,TRUE
100,Pooled,10,Bullet-Machine,0,TRUE
100,Pooled,10,Bullet,0.5072235810592146,TRUE
100,Pooled,10,Machine,0.08130376493452873,TRUE
100,Pooled,10,Residual,0.5215472410403583,TRUE
100,Pooled,1,Operator-Bullet-Machine,0,TRUE
100,Pooled,1,Bullet-Operator,0.15658724091485318,TRUE
100,Pooled,1,Operator-Machine,0,TRUE
100,Pooled,1,Operator,0.06716343181714833,TRUE
100,Pooled,1,Bullet-Machine,0,TRUE
100,Pooled,1,Bullet,0.4944762640291214,TRUE
100,Pooled,1,Machine,0.08161779967230982,TRUE
100,Pooled,1,Residual,0.5192194021941928,TRUE
100,Pooled,2,Operator-Bullet-Machine,2.2749938980592402e-5,TRUE
100,Pooled,2,Bullet-Operator,0.15154776210899773,TRUE
100,Pooled,2,Operator-Machine,0,TRUE
100,Pooled,2,Operator,0.0611355018345151,TRUE
100,Pooled,2,Bullet-Machine,0,TRUE
100,Pooled,2,Bullet,0.47777548639446366,TRUE
100,Pooled,2,Machine,0.07929324663572809,TRUE
100,Pooled,2,Residual,0.5068751049356754,TRUE
